2016-02-18,-0.55
2016-02-18,-0.83
2016-02-18,2.2
2016-02-19,-0.42
2016-02-19,6.3
2016-02-19,-0.55
2016-02-19,-0.84
2016-02-19,2.21
2016-02-22,-0.42
2016-02-22,6.29
2016-02-22,-0.55
2016-02-22,-0.83
2016-02-22,2.38
2016-02-23,-0.47
2016-02-23,6.35
2016-02-23,-0.55
2016-02-23,-0.83
2016-02-23,2.46
2016-02-24,-0.46
2016-02-24,6.28
2016-02-24,-0.56
2016-02-24,-0.83
2016-02-24,2.49
2016-02-25,-0.46
2016-02-25,6.29
2016-02-25,-0.56
2016-02-25,-0.83
2016-02-25,2.6
2016-02-26,-0.48
2016-02-26,6.28
2016-02-26,-0.55
2016-02-26,-0.84
2016-02-26,2.71
2016-02-29,-0.49
2016-02-29,6.22
2016-02-29,-0.55
2016-02-29,-0.84
2016-02-29,2.77
2016-03-01,-0.48
2016-03-01,6.15
2016-03-01,-0.55
2016-03-01,-0.84
2016-03-01,2.54
2016-03-02,-0.46
2016-03-02,6.13
2016-03-02,-0.55
2016-03-02,-0.84
2016-03-02,2.56
2016-03-03,-0.46
2016-03-03,6.02
2016-03-03,-0.55
2016-03-03,-0.84
2016-03-03,2.74
2016-03-04,-0.47
2016-03-04,5.9
2016-03-04,-0.54
2016-03-04,-0.84
2016-03-04,2.86
2016-03-07,-0.49
2016-03-07,5.82
2016-03-07,-0.53
2016-03-07,-0.84
2016-03-07,3.02
2016-03-08,-0.51
2016-03-08,5.87
2016-03-08,-0.54
2016-03-08,-0.84
2016-03-08,2.92
2016-03-09,-0.5
2016-03-09,5.97
2016-03-09,-0.53
2016-03-09,-0.84
2016-03-09,2.95
2016-03-10,-0.52
2016-03-10,6.05
2016-03-10,-0.54
2016-03-10,-0.84
2016-03-10,2.94
2016-03-11,-0.5
2016-03-11,6.11
2016-03-11,-0.53
2016-03-11,-0.84
2016-03-11,2.91
2016-03-14,-0.51
2016-03-14,6.13
2016-03-14,-0.54
2016-03-14,-0.84
2016-03-14,3.05
2016-03-15,-0.51
2016-03-15,5.96
2016-03-15,-0.54
2016-03-15,-0.84
